-193.170454783,907.0
-189.812576762,908.0
-186.454698742,909.0
-183.096820721,910.0
-174.097442065,911.0
-165.098063409,912.0
-156.098684753,913.0
-147.099306097,914.0
-138.099927441,915.0
-123.273301735,916.0
-108.446676028,917.0
-93.620050322,918.0
-78.7934246157,919.0
-63.9667989094,920.0
-49.5419728986,921.0
-35.1171468878,922.0
-20.692320877,923.0
-6.26749486619,924.0
8.15733114462,925.0
21.7633312067,926.0
35.3693312687,927.0
48.9753313308,928.0
62.5813313928,929.0
76.1873314549,930.0
86.9270861207,931.0
97.6668407865,932.0
108.406595452,933.0
119.146350118,934.0
129.886104784,935.0
137.235797433,936.0
144.585490082,937.0
151.935182732,938.0
159.284875381,939.0
166.63456803,940.0
163.630155873,941.0
160.625743716,942.0
157.62133156,943.0
154.616919403,944.0
151.612507246,945.0
129.437795607,946.0
107.263083968,947.0
85.0883723297,948.0
62.913660691,949.0
40.7389490523,950.0
11.3110675637,951.0
-18.1168139248,952.0
-47.5446954133,953.0
-76.9725769019,954.0
-106.40045839,955.0
-133.966843724,956.0
-161.533229058,957.0
-189.099614391,958.0
-216.665999725,959.0
-244.232385059,960.0
-262.220741918,961.0
-280.209098777,962.0
-298.197455637,963.0
-316.185812496,964.0
-334.174169355,965.0
-342.058640694,966.0
-349.943112033,967.0
-357.827583372,968.0
-365.712054711,969.0
-373.59652605,970.0
-374.321707229,971.0
-375.046888409,972.0
-375.772069588,973.0
-376.497250768,974.0
-377.222431948,975.0
-370.397461797,976.0
-363.572491645,977.0
-356.747521494,978.0
-349.922551343,979.0
-343.097581192,980.0
-326.077378494,981.0
-309.057175796,982.0
-292.036973098,983.0
-275.0167704,984.0
-257.996567702,985.0
-236.522353309,986.0
-215.048138917,987.0
-193.573924525,988.0
-172.099710132,989.0
-150.62549574,990.0
-132.28682192,991.0
-113.948148101,992.0
-95.6094742817,993.0
-77.2708004624,994.0
-58.932126643,995.0
-44.4191609386,996.0
-29.9061952342,997.0
-15.3932295298,998.0
-0.880263825388,999.0
13.632701879,1000.0
